experiment,step,epoch,token_avg_loss,loss,eval_loss,grad_norm,learning_rate,total_tokens,eval_runtime,eval_samples_per_second,eval_steps_per_second,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss
sft_lora_esm3_qwen3_8b_it_0225_203237,1180,2.090313182811362,1.931,6.732,,1.1951967477798462,8.428535351341803e-05,,,,,,,,,
sft_lora_esm3_qwen3_8b_it_0225_203237,1190,2.104879825200291,2.023,6.9422,,1.3808844089508057,8.270530651806736e-05,,,,,,,,,
sft_lora_esm3_qwen3_8b_it_0225_203237,1200,2.1194464675892206,1.8695,6.9053,,1.1756112575531006,8.112969814448576e-05,,,,,,,,,
sft_lora_esm3_qwen3_8b_it_0225_203237,1210,2.13401310997815,1.768,6.8063,,1.1603147983551025,7.95589327669764e-05,,,,,,,,,
sft_lora_esm3_qwen3_8b_it_0225_203237,1220,2.1485797523670795,1.926,7.2149,,1.3126384019851685,7.799341351690473e-05,,,,,,,,,
sft_lora_esm3_qwen3_8b_it_0225_203237,1230,2.1631463947560086,1.832,6.7462,,1.2871078252792358,7.643354217923618e-05,,,,,,,,,
sft_lora_esm3_qwen3_8b_it_0225_203237,1240,2.177713037144938,2.0797,6.7783,,1.3843789100646973,7.487971908941957e-05,,,,,,,,,
sft_lora_esm3_qwen3_8b_it_0225_203237,1250,2.1922796795338675,1.8623,6.9935,,1.4876415729522705,7.333234303064231e-05,,,,,,,,,
sft_lora_esm3_qwen3_8b_it_0225_203237,1250,2.1922796795338675,2.2612,,1.9746441841125488,,,,,,,,,,,
sft_lora_esm3_qwen3_8b_it_0225_203237,1260,2.206846321922797,1.9107,6.7522,,1.8119456768035889,7.179181113148403e-05,,,,,,,,,
sft_lora_esm3_qwen3_8b_it_0225_203237,1270,2.221412964311726,1.9793,7.0542,,1.988726019859314,7.025851876399527e-05,,,,,,,,,
sft_lora_esm3_qwen3_8b_it_0225_203237,1280,2.2359796067006554,1.6269,6.5966,,1.2956738471984863,6.873285944222625e-05,,,,,,,,,
sft_lora_esm3_qwen3_8b_it_0225_203237,1290,2.250546249089585,1.7616,6.8265,,1.2409418821334839,6.721522472123314e-05,,,,,,,,,
sft_lora_esm3_qwen3_8b_it_0225_203237,1300,2.2651128914785144,1.9436,6.9509,,2.112131118774414,6.570600409658676e-05,,,,,,,,,
sft_lora_esm3_qwen3_8b_it_0225_203237,1310,2.2796795338674434,1.8113,6.6875,,1.5428810119628906,6.420558490440995e-05,,,,,,,,,
sft_lora_esm3_qwen3_8b_it_0225_203237,1320,2.294246176256373,1.9586,6.7856,,1.4671430587768555,6.271435222196916e-05,,,,,,,,,
sft_lora_esm3_qwen3_8b_it_0225_203237,1330,2.3088128186453023,1.9371,6.9032,,1.3481251001358032,6.123268876884553e-05,,,,,,,,,
sft_lora_esm3_qwen3_8b_it_0225_203237,1340,2.3233794610342318,1.7435,6.5632,,1.1397954225540161,5.9760974808711525e-05,,,,,,,,,
sft_lora_esm3_qwen3_8b_it_0225_203237,1350,2.337946103423161,1.9488,7.0203,,1.5256484746932983,5.829958805173755e-05,,,,,,,,,
sft_lora_esm3_qwen3_8b_it_0225_203237,1360,2.3525127458120902,1.8207,6.885,,1.1074484586715698,5.684890355765384e-05,,,,,,,,,
sft_lora_esm3_qwen3_8b_it_0225_203237,1370,2.3670793882010197,1.7801,6.6868,,1.5796785354614258,5.540929363949281e-05,,,,,,,,,
sft_lora_esm3_qwen3_8b_it_0225_203237,1380,2.381646030589949,2.0875,7.0797,,1.424835443496704,5.398112776803631e-05,,,,,,,,,
sft_lora_esm3_qwen3_8b_it_0225_203237,1390,2.396212672978878,1.825,6.8008,,1.4052788019180298,5.2564772476992095e-05,,,,,,,,,
sft_lora_esm3_qwen3_8b_it_0225_203237,1400,2.4107793153678077,1.9119,6.6277,,1.2784645557403564,5.1160591268924295e-05,,,,,,,,,
sft_lora_esm3_qwen3_8b_it_0225_203237,1410,2.425345957756737,2.0008,7.1371,,1.2429633140563965,4.976894452196196e-05,,,,,,,,,
sft_lora_esm3_qwen3_8b_it_0225_203237,1420,2.4399126001456666,1.8573,6.7701,,1.6847976446151733,4.8390189397308935e-05,,,,,,,,,
sft_lora_esm3_qwen3_8b_it_0225_203237,1430,2.4544792425345956,1.9127,6.774,,1.54481041431427,4.702467974758009e-05,,,,,,,,,
sft_lora_esm3_qwen3_8b_it_0225_203237,1440,2.469045884923525,1.878,6.9436,,1.311297059059143,4.567276602598595e-05,,,,,,,,,
sft_lora_esm3_qwen3_8b_it_0225_203237,1450,2.4836125273124545,1.8525,6.4454,,1.1417980194091797,4.4334795196390424e-05,,,,,,,,,
sft_lora_esm3_qwen3_8b_it_0225_203237,1460,2.498179169701384,1.999,6.7108,,1.587618350982666,4.301111064426352e-05,,,,,,,,,
sft_lora_esm3_qwen3_8b_it_0225_203237,1470,2.512745812090313,2.0854,7.0207,,1.181430697441101,4.170205208855281e-05,,,,,,,,,
sft_lora_esm3_qwen3_8b_it_0225_203237,1480,2.5273124544792425,1.7858,6.6026,,1.2038124799728394,4.040795549449573e-05,,,,,,,,,
sft_lora_esm3_qwen3_8b_it_0225_203237,1490,2.541879096868172,2.048,6.9994,,1.6696738004684448,3.9129152987395367e-05,,,,,,,,,
sft_lora_esm3_qwen3_8b_it_0225_203237,1500,2.5564457392571014,1.7937,6.6088,,1.1682413816452026,3.786597276738153e-05,,,,,,,,,
sft_lora_esm3_qwen3_8b_it_0225_203237,1500,2.5564457392571014,2.2721,,1.9604785442352295,,,,,,,,,,,
sft_lora_esm3_qwen3_8b_it_0225_203237,1510,2.571012381646031,1.862,6.8676,,1.2897298336029053,3.6618739025179425e-05,,,,,,,,,
sft_lora_esm3_qwen3_8b_it_0225_203237,1520,2.58557902403496,1.9803,7.2665,,1.2691823244094849,3.538777185890737e-05,,,,,,,,,
sft_lora_esm3_qwen3_8b_it_0225_203237,1530,2.6001456664238893,1.907,6.8289,,1.7295241355895996,3.4173387191924525e-05,,,,,,,,,
sft_lora_esm3_qwen3_8b_it_0225_203237,1540,2.614712308812819,1.8482,6.706,,2.0389533042907715,3.297589669175041e-05,,,,,,,,,
sft_lora_esm3_qwen3_8b_it_0225_203237,1550,2.629278951201748,1.776,6.7205,,1.334242820739746,3.17956076900766e-05,,,,,,,,,
sft_lora_esm3_qwen3_8b_it_0225_203237,1560,2.6438455935906773,1.9236,6.5485,,1.071548342704773,3.0632823103890975e-05,,,,,,,,,
sft_lora_esm3_qwen3_8b_it_0225_203237,1570,2.6584122359796067,1.8916,6.998,,1.7115424871444702,2.9487841357735324e-05,,,,,,,,,
sft_lora_esm3_qwen3_8b_it_0225_203237,1580,2.672978878368536,1.8822,6.6755,,1.7872052192687988,2.8360956307115595e-05,,,,,,,,,
sft_lora_esm3_qwen3_8b_it_0225_203237,1590,2.6875455207574657,1.8833,6.5852,,0.8898496627807617,2.7252457163084945e-05,,,,,,,,,
sft_lora_esm3_qwen3_8b_it_0225_203237,1600,2.7021121631463947,1.8476,6.9066,,1.7476590871810913,2.6162628418018907e-05,,,,,,,,,
sft_lora_esm3_qwen3_8b_it_0225_203237,1610,2.716678805535324,1.7844,6.6958,,0.8734822869300842,2.5091749772601224e-05,,,,,,,,,
sft_lora_esm3_qwen3_8b_it_0225_203237,1620,2.7312454479242536,1.8488,6.5936,,1.3248662948608398,2.404009606403973e-05,,,,,,,,,
sft_lora_esm3_qwen3_8b_it_0225_203237,1630,2.7458120903131826,2.0121,7.1266,,1.5512001514434814,2.300793719553046e-05,,,,,,,,,
sft_lora_esm3_qwen3_8b_it_0225_203237,1640,2.760378732702112,1.7525,6.6591,,1.6863172054290771,2.1995538066987787e-05,,,,,,,,,
sft_lora_esm3_qwen3_8b_it_0225_203237,1650,2.7749453750910416,1.8601,6.7523,,1.2378360033035278,2.1003158507058883e-05,,,,,,,,,
sft_lora_esm3_qwen3_8b_it_0225_203237,1660,2.789512017479971,1.9274,7.065,,1.0703353881835938,2.00310532064396e-05,,,,,,,,,
sft_lora_esm3_qwen3_8b_it_0225_203237,1670,2.8040786598689005,1.8481,6.6294,,1.629245400428772,1.9079471652509097e-05,,,,,,,,,
sft_lora_esm3_qwen3_8b_it_0225_203237,1677,2.814275309541151,1.8769,,,,,,,,,,,,,
sft_lora_esm3_qwen3_8b_it_0225_203237,1677,2.814275309541151,2.2957,,1.9515460729599,,,,,,,,,,,
sft_lora_esm3_qwen3_8b_it_0225_203237,1677,,,,,,,,,,,,,,,
sft_lora_esm3_qwen3_8b_it_0226_151416,10,0.014566642388929352,4.2054,16.681,,4.304638862609863,1.8e-05,,,,,,,,,
sft_lora_esm3_qwen3_8b_it_0226_151416,20,0.029133284777858703,3.626,14.2745,,4.569825649261475,3.8e-05,,,,,,,,,
sft_lora_esm3_qwen3_8b_it_0226_151416,30,0.043699927166788055,3.3202,12.5357,,2.371715784072876,5.8e-05,,,,,,,,,
sft_lora_esm3_qwen3_8b_it_0226_151416,40,0.05826656955571741,2.9355,11.1417,,6.9203572273254395,7.800000000000001e-05,,,,,,,,,
sft_lora_esm3_qwen3_8b_it_0226_151416,50,0.07283321194464676,2.5516,9.5481,,2.33758282661438,9.8e-05,,,,,,,,,
sft_lora_esm3_qwen3_8b_it_0226_151416,60,0.08739985433357611,2.5828,9.514,,1.334328532218933,0.000118,,,,,,,,,
sft_lora_esm3_qwen3_8b_it_0226_151416,70,0.10196649672250546,2.4148,8.6782,,2.5646512508392334,0.000138,,,,,,,,,
sft_lora_esm3_qwen3_8b_it_0226_151416,80,0.11653313911143481,2.0934,7.9141,,2.1409754753112793,0.00015800000000000002,,,,,,,,,
sft_lora_esm3_qwen3_8b_it_0226_151416,90,0.13109978150036417,2.1821,8.2452,,1.137153148651123,0.00017800000000000002,,,,,,,,,
sft_lora_esm3_qwen3_8b_it_0226_151416,100,0.14566642388929352,2.0481,7.5887,,1.1162618398666382,0.00019800000000000002,,,,,,,,,
sft_lora_esm3_qwen3_8b_it_0226_151416,110,0.16023306627822287,2.1052,7.8537,,0.850380539894104,0.00019998960577634193,,,,,,,,,
sft_lora_esm3_qwen3_8b_it_0226_151416,120,0.17479970866715222,2.2471,7.4533,,0.8866166472434998,0.00019995367790078894,,,,,,,,,
sft_lora_esm3_qwen3_8b_it_0226_151416,130,0.18936635105608157,1.8789,7.1399,,0.9795470237731934,0.00019989209726815836,,,,,,,,,
sft_lora_esm3_qwen3_8b_it_0226_151416,140,0.20393299344501092,2.2642,7.9409,,0.8351092338562012,0.00019980487968290127,,,,,,,,,
sft_lora_esm3_qwen3_8b_it_0226_151416,150,0.21849963583394028,2.0454,7.2515,,0.940725564956665,0.0001996920475291017,,,,,,,,,
sft_lora_esm3_qwen3_8b_it_0226_151416,160,0.23306627822286963,1.905,7.3066,,0.9550369381904602,0.00019955362976473192,,,,,,,,,
sft_lora_esm3_qwen3_8b_it_0226_151416,170,0.24763292061179898,1.9575,7.6271,,0.8566144704818726,0.00019938966191422047,,,,,,,,,
sft_lora_esm3_qwen3_8b_it_0226_151416,180,0.26219956300072833,1.9129,7.0343,,0.7869303226470947,0.0001992001860593348,,,,,,,,,
sft_lora_esm3_qwen3_8b_it_0226_151416,190,0.2767662053896577,2.0449,7.5335,,0.7534834742546082,0.00019898525082838144,,,,,,,,,
sft_lora_esm3_qwen3_8b_it_0226_151416,200,0.29133284777858703,2.1498,7.3826,,0.7350845336914062,0.00019874491138372537,,,,,,,,,
sft_lora_esm3_qwen3_8b_it_0226_151416,210,0.3058994901675164,1.876,6.8771,,0.8525264859199524,0.000198479229407633,,,,,,,,,
sft_lora_esm3_qwen3_8b_it_0226_151416,220,0.32046613255644574,2.1101,7.5943,,0.7859275937080383,0.00019818827308644164,,,,,,,,,
sft_lora_esm3_qwen3_8b_it_0226_151416,230,0.3350327749453751,1.9279,7.2365,,0.8067145347595215,0.00019787211709305956,,,,,,,,,
sft_lora_esm3_qwen3_8b_it_0226_151416,240,0.34959941733430444,2.0777,7.3038,,0.769483745098114,0.0001975308425678017,,,,,,,,,
sft_lora_esm3_qwen3_8b_it_0226_151416,250,0.3641660597232338,1.9601,7.6124,,0.7483454942703247,0.00019716453709756504,,,,,,,,,
sft_lora_esm3_qwen3_8b_it_0226_151416,250,0.3641660597232338,2.4205,,2.071481227874756,,,,,,,,,,,
sft_lora_esm3_qwen3_8b_it_0226_151416,260,0.37873270211216314,2.0453,7.13,,0.8715669512748718,0.0001967732946933499,,,,,,,,,
sft_lora_esm3_qwen3_8b_it_0226_151416,270,0.3932993445010925,2.0957,7.4327,,0.8053070306777954,0.0001963572157661323,,,,,,,,,
sft_lora_esm3_qwen3_8b_it_0226_151416,280,0.40786598689002185,2.0848,7.3426,,0.7352779507637024,0.00019591640710109377,,,,,,,,,
sft_lora_esm3_qwen3_8b_it_0226_151416,290,0.4224326292789512,1.95,7.1772,,0.8098064064979553,0.00019545098183021553,,,,,,,,,
sft_lora_esm3_qwen3_8b_it_0226_151416,300,0.43699927166788055,2.0178,7.4134,,0.8338233232498169,0.00019496105940324326,,,,,,,,,
sft_lora_esm3_qwen3_8b_it_0226_151416,310,0.4515659140568099,2.0823,7.2786,,0.7513986229896545,0.00019444676555703102,,,,,,,,,
sft_lora_esm3_qwen3_8b_it_0226_151416,320,0.46613255644573925,1.848,7.0026,,0.7885470986366272,0.00019390823228327108,,,,,,,,,
sft_lora_esm3_qwen3_8b_it_0226_151416,330,0.4806991988346686,2.1934,7.4425,,0.7125797867774963,0.00019334559779461905,,,,,,,,,
sft_lora_esm3_qwen3_8b_it_0226_151416,340,0.49526584122359796,2.0183,7.0652,,0.8113521933555603,0.0001927590064892217,,,,,,,,,
sft_lora_esm3_qwen3_8b_it_0226_151416,350,0.5098324836125273,2.086,6.9553,,0.8479132652282715,0.00019214860891365808,,,,,,,,,
sft_lora_esm3_qwen3_8b_it_0226_151416,360,0.5243991260014567,2.0954,7.5464,,0.8032904267311096,0.00019151456172430183,,,,,,,,,
sft_lora_esm3_qwen3_8b_it_0226_151416,370,0.538965768390386,2.0072,7.0289,,0.9730746150016785,0.00019085702764711643,,,,,,,,,
sft_lora_esm3_qwen3_8b_it_0226_151416,380,0.5535324107793154,2.1028,7.3163,,0.8059207201004028,0.0001901761754358916,,,,,,,,,
sft_lora_esm3_qwen3_8b_it_0226_151416,390,0.5680990531682447,2.0288,7.4422,,0.6823610663414001,0.00018947217982893366,,,,,,,,,
sft_lora_esm3_qwen3_8b_it_0226_151416,400,0.5826656955571741,1.98,7.2984,,0.8579463362693787,0.00018874522150421925,,,,,,,,,
sft_lora_esm3_qwen3_8b_it_0226_151416,410,0.5972323379461034,2.1087,7.6429,,0.958664059638977,0.00018799548703302526,,,,,,,,,
sft_lora_esm3_qwen3_8b_it_0226_151416,420,0.6117989803350328,1.9438,6.937,,0.7879905104637146,0.00018722316883204574,,,,,,,,,
sft_lora_esm3_qwen3_8b_it_0226_151416,430,0.6263656227239621,1.9218,6.9578,,0.8576208353042603,0.00018642846511400898,,,,,,,,,
sft_lora_esm3_qwen3_8b_it_0226_151416,440,0.6409322651128915,2.0543,7.4068,,0.7560681104660034,0.0001856115798368068,,,,,,,,,
sft_lora_esm3_qwen3_8b_it_0226_151416,450,0.6554989075018208,1.9459,7.0091,,0.9277392029762268,0.00018477272265114957,,,,,,,,,
sft_lora_esm3_qwen3_8b_it_0226_151416,460,0.6700655498907502,2.0674,7.2883,,0.9581929445266724,0.00018391210884676008,,,,,,,,,
sft_lora_esm3_qwen3_8b_it_0226_151416,470,0.6846321922796795,2.0859,7.2357,,0.7499222159385681,0.0001830299592971202,,,,,,,,,
sft_lora_esm3_qwen3_8b_it_0226_151416,480,0.6991988346686089,1.8042,6.8308,,0.7294648289680481,0.00018212650040278443,,,,,,,,,
sft_lora_esm3_qwen3_8b_it_0226_151416,490,0.7137654770575382,1.9806,7.3879,,0.8683412671089172,0.00018120196403327506,,,,,,,,,
sft_lora_esm3_qwen3_8b_it_0226_151416,500,0.7283321194464676,2.0154,7.174,,0.8486531376838684,0.00018025658746757367,,,,,,,,,
sft_lora_esm3_qwen3_8b_it_0226_151416,500,0.7283321194464676,2.3687,,2.036121368408203,,,,,,,,,,,
sft_lora_esm3_qwen3_8b_it_0226_151416,510,0.7428987618353969,1.9991,7.1807,,0.8748131394386292,0.00017929061333322427,,,,,,,,,
sft_lora_esm3_qwen3_8b_it_0226_151416,520,0.7574654042243263,1.9905,7.2515,,0.8481789231300354,0.00017830428954406392,,,,,,,,,
sft_lora_esm3_qwen3_8b_it_0226_151416,530,0.7720320466132556,1.9526,7.2398,,0.9145693778991699,0.00017729786923659634,,,,,,,,,
sft_lora_esm3_qwen3_8b_it_0226_151416,540,0.786598689002185,1.8377,7.0026,,0.7503318190574646,0.0001762716107050255,,,,,,,,,
sft_lora_esm3_qwen3_8b_it_0226_151416,550,0.8011653313911143,2.1295,7.5065,,1.4794745445251465,0.0001752257773349653,,,,,,,,,
sft_lora_esm3_qwen3_8b_it_0226_151416,560,1.001456664238893,2.0772,7.5562,,1.3616893291473389,0.00017416063753584237,,,,,,,,,
sft_lora_esm3_qwen3_8b_it_0226_151416,570,1.0160233066278224,1.9422,7.2061,,0.9541915059089661,0.00017307646467201008,,,,,,,,,
sft_lora_esm3_qwen3_8b_it_0226_151416,580,1.0305899490167516,1.9235,7.0063,,0.9324789643287659,0.00017197353699259036,,,,,,,,,
sft_lora_esm3_qwen3_8b_it_0226_151416,590,1.045156591405681,2.1033,7.3948,,0.9936547875404358,0.00017085213756006198,,,,,,,,,
sft_lora_esm3_qwen3_8b_it_0226_151416,600,1.0597232337946103,2.0082,7.2258,,0.8401332497596741,0.00016971255417761371,,,,,,,,,
sft_lora_esm3_qwen3_8b_it_0226_151416,610,1.0742898761835398,2.0147,7.2221,,0.8679714202880859,0.00016855507931528064,,,,,,,,,
sft_lora_esm3_qwen3_8b_it_0226_151416,620,1.088856518572469,2.0016,7.1155,,0.913837194442749,0.0001673800100348827,,,,,,,,,
sft_lora_esm3_qwen3_8b_it_0226_151416,630,1.1034231609613985,2.0142,6.9407,,0.8486775159835815,0.0001661876479137848,,,,,,,,,
sft_lora_esm3_qwen3_8b_it_0226_151416,640,1.1179898033503277,1.9914,7.268,,1.1741012334823608,0.00016497829896749825,,,,,,,,,
sft_lora_esm3_qwen3_8b_it_0226_151416,650,1.1325564457392572,1.8377,7.1099,,0.8297558426856995,0.00016375227357114265,,,,,,,,,
sft_lora_esm3_qwen3_8b_it_0226_151416,660,1.1471230881281864,1.9833,7.1746,,0.9933953881263733,0.00016250988637978955,,,,,,,,,
sft_lora_esm3_qwen3_8b_it_0226_151416,670,1.1616897305171159,1.9157,7.1872,,0.8164260983467102,0.00016125145624770702,,,,,,,,,
sft_lora_esm3_qwen3_8b_it_0226_151416,680,1.1762563729060451,2.1039,6.8922,,0.9702407717704773,0.00015997730614652713,,,,,,,,,
sft_lora_esm3_qwen3_8b_it_0226_151416,690,1.1908230152949746,1.9289,7.1979,,1.138363242149353,0.0001586877630823562,,,,,,,,,
sft_lora_esm3_qwen3_8b_it_0226_151416,700,1.2053896576839038,2.0075,7.1335,,0.8416363000869751,0.00015738315801184998,,,,,,,,,
sft_lora_esm3_qwen3_8b_it_0226_151416,710,1.2199563000728333,1.9542,6.7754,,0.9242973923683167,0.00015606382575727472,,,,,,,,,
sft_lora_esm3_qwen3_8b_it_0226_151416,720,1.2345229424617625,1.844,7.2479,,0.9593613743782043,0.00015473010492057627,,,,,,,,,
sft_lora_esm3_qwen3_8b_it_0226_151416,730,1.249089584850692,1.7966,7.0408,,0.9202809929847717,0.0001533823377964791,,,,,,,,,
sft_lora_esm3_qwen3_8b_it_0226_151416,740,1.2636562272396212,1.9419,6.8414,,1.1013039350509644,0.00015202087028463743,,,,,,,,,
sft_lora_esm3_qwen3_8b_it_0226_151416,750,1.2782228696285507,1.8919,7.1728,,0.9356868267059326,0.00015064605180086153,,,,,,,,,
sft_lora_esm3_qwen3_8b_it_0226_151416,750,1.2782228696285507,2.3991,,2.0143396854400635,,,,,,,,,,,
sft_lora_esm3_qwen3_8b_it_0226_151416,760,1.29278951201748,2.0478,6.9316,,0.8069455623626709,0.00014925823518744126,,,,,,,,,
sft_lora_esm3_qwen3_8b_it_0226_151416,770,1.3073561544064094,1.9751,7.0761,,1.0559135675430298,0.0001478577766225904,,,,,,,,,
sft_lora_esm3_qwen3_8b_it_0226_151416,780,1.3219227967953386,1.8691,6.9048,,0.9042268991470337,0.0001464450355290347,,,,,,,,,
sft_lora_esm3_qwen3_8b_it_0226_151416,790,1.336489439184268,1.872,6.8444,,1.0825388431549072,0.00014502037448176734,,,,,,,,,
sft_lora_esm3_qwen3_8b_it_0226_151416,800,1.3510560815731973,2.0162,7.3742,,1.655361533164978,0.00014358415911499544,,,,,,,,,
sft_lora_esm3_qwen3_8b_it_0226_151416,810,1.3656227239621268,1.8326,6.9798,,0.9092283844947815,0.00014213675802830116,,,,,,,,,
sft_lora_esm3_qwen3_8b_it_0226_151416,820,1.380189366351056,1.9896,6.8517,,0.7765288352966309,0.0001406785426920421,,,,,,,,,
sft_lora_esm3_qwen3_8b_it_0226_151416,830,1.3947560087399855,2.0353,7.3606,,0.9137867093086243,0.00013920988735201465,,,,,,,,,
sft_lora_esm3_qwen3_8b_it_0226_151416,840,1.4093226511289147,1.9559,6.8583,,0.8575562238693237,0.00013773116893340517,,,,,,,,,
sft_lora_esm3_qwen3_8b_it_0226_151416,850,1.4238892935178442,1.9702,7.0015,,0.9797360897064209,0.00013624276694405345,,,,,,,,,
sft_lora_esm3_qwen3_8b_it_0226_151416,860,1.4384559359067735,1.9616,7.1835,,1.2590008974075317,0.00013474506337705333,,,,,,,,,
sft_lora_esm3_qwen3_8b_it_0226_151416,870,1.453022578295703,1.9484,6.9162,,1.0717624425888062,0.00013323844261271564,,,,,,,,,
sft_lora_esm3_qwen3_8b_it_0226_151416,880,1.4675892206846322,1.9223,7.0303,,1.1057921648025513,0.00013172329131991832,,,,,,,,,
sft_lora_esm3_qwen3_8b_it_0226_151416,890,1.4821558630735616,1.9648,6.8495,,1.1996803283691406,0.0001301999983568691,,,,,,,,,
sft_lora_esm3_qwen3_8b_it_0226_151416,900,1.4967225054624909,1.9474,6.7059,,1.117262363433838,0.00012866895467130658,,,,,,,,,
sft_lora_esm3_qwen3_8b_it_0226_151416,910,1.51128914785142,2.158,7.2127,,1.1506472826004028,0.00012713055320016486,,,,,,,,,
sft_lora_esm3_qwen3_8b_it_0226_151416,920,1.5258557902403496,1.8694,6.8852,,1.06505286693573,0.00012558518876872748,,,,,,,,,
sft_lora_esm3_qwen3_8b_it_0226_151416,930,1.540422432629279,1.934,6.7203,,1.1738654375076294,0.00012403325798929717,,,,,,,,,
sft_lora_esm3_qwen3_8b_it_0226_151416,940,1.5549890750182083,2.0605,7.2488,,1.340360164642334,0.00012247515915940664,,,,,,,,,
sft_lora_esm3_qwen3_8b_it_0226_151416,950,1.5695557174071375,1.907,7.0234,,1.1353808641433716,0.00012091129215959674,,,,,,,,,
sft_lora_esm3_qwen3_8b_it_0226_151416,960,1.584122359796067,1.9653,7.2022,,0.9479548335075378,0.00011934205835078873,,,,,,,,,
sft_lora_esm3_qwen3_8b_it_0226_151416,970,1.5986890021849964,1.9993,7.1992,,1.0847240686416626,0.00011776786047127648,,,,,,,,,
sft_lora_esm3_qwen3_8b_it_0226_151416,980,1.6132556445739257,1.8268,6.5743,,1.5419833660125732,0.00011618910253336488,,,,,,,,,
sft_lora_esm3_qwen3_8b_it_0226_151416,990,1.627822286962855,1.8619,7.0879,,1.3800809383392334,0.00011460618971968165,,,,,,,,,
sft_lora_esm3_qwen3_8b_it_0226_151416,1000,1.6423889293517844,2.0007,6.8194,,1.2582091093063354,0.00011301952827918874,,,,,,,,,
sft_lora_esm3_qwen3_8b_it_0226_151416,1000,1.6423889293517844,2.2855,,1.9854615926742554,,,,,,,,,,,
sft_lora_esm3_qwen3_8b_it_0226_151416,1010,1.6569555717407138,1.8025,6.6817,,1.7620152235031128,0.00011142952542291975,,,,,,,,,
sft_lora_esm3_qwen3_8b_it_0226_151416,1020,1.671522214129643,2.0359,7.2456,,1.143314242362976,0.00010983658921947095,,,,,,,,,
sft_lora_esm3_qwen3_8b_it_0226_151416,1030,1.6860888565185723,1.9493,6.8111,,1.203815221786499,0.00010824112849027161,,,,,,,,,
sft_lora_esm3_qwen3_8b_it_0226_151416,1040,1.7006554989075018,1.8237,6.7795,,1.0677056312561035,0.00010664355270466169,,,,,,,,,
sft_lora_esm3_qwen3_8b_it_0226_151416,1050,1.7152221412964312,1.9109,7.046,,1.591845989227295,0.00010504427187480286,,,,,,,,,
sft_lora_esm3_qwen3_8b_it_0226_151416,1060,1.7297887836853605,1.8579,6.7926,,1.1665290594100952,0.0001034436964504503,,,,,,,,,
sft_lora_esm3_qwen3_8b_it_0226_151416,1070,1.7443554260742897,1.9952,7.0949,,1.0292339324951172,0.0001018422372136123,,,,,,,,,
sft_lora_esm3_qwen3_8b_it_0226_151416,1080,1.7589220684632192,1.868,6.8729,,1.4436808824539185,0.00010024030517312453,,,,,,,,,
sft_lora_esm3_qwen3_8b_it_0226_151416,1090,1.7734887108521487,1.8208,6.8313,,1.2502840757369995,9.863831145916601e-05,,,,,,,,,
sft_lora_esm3_qwen3_8b_it_0226_151416,1100,1.788055353241078,1.9446,7.0646,,1.2568495273590088,9.703666721774402e-05,,,,,,,,,
sft_lora_esm3_qwen3_8b_it_0226_151416,1110,1.8026219956300071,1.9678,7.009,,1.0713144540786743,9.543578350517503e-05,,,,,,,,,
sft_lora_esm3_qwen3_8b_it_0226_151416,1120,2.002913328477786,1.9603,7.3323,,0.9918563365936279,9.383607118258833e-05,,,,,,,,,
sft_lora_esm3_qwen3_8b_it_0226_151416,1130,2.0174799708667153,1.8501,6.8116,,1.2270523309707642,9.223794081048032e-05,,,,,,,,,
sft_lora_esm3_qwen3_8b_it_0226_151416,1140,2.0320466132556447,2.0468,7.0966,,2.2568843364715576,9.064180254334524e-05,,,,,,,,,
sft_lora_esm3_qwen3_8b_it_0226_151416,1150,2.0466132556445737,1.8357,6.8122,,1.2338206768035889,8.904806602441076e-05,,,,,,,,,
sft_lora_esm3_qwen3_8b_it_0226_151416,1160,2.061179898033503,1.928,6.9553,,1.2238399982452393,8.745714028050427e-05,,,,,,,,,
sft_lora_esm3_qwen3_8b_it_0226_151416,1170,2.0757465404224327,1.9495,7.0906,,1.0543172359466553,8.586943361707789e-05,,,,,,,,,
sft_lora_esm3_qwen3_8b_it_0226_151416,1180,2.090313182811362,1.9241,6.6931,,1.1693543195724487,8.428535351341803e-05,,,,,,,,,
sft_lora_esm3_qwen3_8b_it_0226_151416,1190,2.104879825200291,2.0159,6.9048,,1.2162336111068726,8.270530651806736e-05,,,,,,,,,
sft_lora_esm3_qwen3_8b_it_0226_151416,1200,2.1194464675892206,1.8605,6.8641,,1.0992575883865356,8.112969814448576e-05,,,,,,,,,
sft_lora_esm3_qwen3_8b_it_0226_151416,1210,2.13401310997815,1.7586,6.7706,,1.1666253805160522,7.95589327669764e-05,,,,,,,,,
sft_lora_esm3_qwen3_8b_it_0226_151416,1220,2.1485797523670795,1.9194,7.1823,,1.4468793869018555,7.799341351690473e-05,,,,,,,,,
sft_lora_esm3_qwen3_8b_it_0226_151416,1230,2.1631463947560086,1.8226,6.7091,,1.174025535583496,7.643354217923618e-05,,,,,,,,,
sft_lora_esm3_qwen3_8b_it_0226_151416,1240,2.177713037144938,2.0716,6.7425,,1.3479610681533813,7.487971908941957e-05,,,,,,,,,
sft_lora_esm3_qwen3_8b_it_0226_151416,1250,2.1922796795338675,1.8549,6.9599,,1.4474252462387085,7.333234303064231e-05,,,,,,,,,
